"interaction","Kendall","name","NMI","selected","shared interaction","shared name","Spearman","Weight"
"LINC00700","0.7781155","HSPD1P15","0.61250293","false","LINC00700","HSPD1P15","0.84700775","0.745875358581543"
"IGHG1","0.7419355","IGHM","0.62249464","false","IGHG1","IGHM","0.87096775","0.7451326251029968"
"IGHV3-33","0.7032258","IGHM","0.67718387","false","IGHV3-33","IGHM","0.8532258","0.7445451617240906"
"CNR2","0.73333335","PAX5","0.6237035","false","CNR2","PAX5","0.87580645","0.7442811131477356"
"CTD-2331D11.4","0.7258739","CTD-2331D11.3","0.6683738","false","CTD-2331D11.4","CTD-2331D11.3","0.8378974","0.7440484166145325"
"BLK","0.7290323","PAX5","0.6035609","false","BLK","PAX5","0.89798385","0.7435256838798523"
"ADIPOQ","0.74623656","CIDEC","0.5884695","false","ADIPOQ","CIDEC","0.89354837","0.74275141954422"
"IGKV4-1","0.72043014","IGHM","0.6331808","false","IGKV4-1","IGHM","0.8733871","0.7423326969146729"
"RP11-1038A11.1","0.77731496","RP11-319E16.1","0.5528709","false","RP11-1038A11.1","RP11-319E16.1","0.8948296","0.7416718006134033"
"OR5P1P","0.7405034","OR5P4P","0.5812602","false","OR5P1P","OR5P4P","0.9006664","0.740809977054596"
"S100A9","0.7376344","S100A8","0.58181936","false","S100A9","S100A8","0.8983871","0.7392802238464355"
"ELAVL2","0.71266407","NOP56P2","0.6225298","false","ELAVL2","NOP56P2","0.8809362","0.7387099862098694"
"RP11-131J3.1","0.71703625","NBPF4","0.62857497","false","RP11-131J3.1","NBPF4","0.8683919","0.7380010485649109"
"KATNBL1P4","0.7459722","LRRC3C","0.64573777","false","KATNBL1P4","LRRC3C","0.81932133","0.7370104789733887"
"GLDC","0.74758863","RP11-472F14.4","0.5706511","false","GLDC","RP11-472F14.4","0.8914518","0.7365638613700867"
"GRPR","0.70613605","CYP2B7P","0.6258065","false","GRPR","CYP2B7P","0.87730616","0.7364162802696228"
"RP11-513O17.3","0.73786926","HSPD1P15","0.6173858","false","RP11-513O17.3","HSPD1P15","0.85334074","0.7361986041069031"
"IGHV3-21","0.71044177","IGHM","0.6323022","false","IGHV3-21","IGHM","0.8633935","0.735379159450531"
"AC013733.4","0.75328547","HSP90AB7P","0.60371447","false","AC013733.4","HSP90AB7P","0.84771436","0.7349047660827637"
"RP11-142A22.4","0.75347096","RP11-467L19.16","0.61248916","false","RP11-142A22.4","RP11-467L19.16","0.8380415","0.7346672415733337"
"LINC00661","0.72741807","HSP90AB7P","0.63643545","false","LINC00661","HSP90AB7P","0.8397763","0.7345432639122009"
"RP11-136K7.3","0.7345561","RP11-136K7.2","0.6033031","false","RP11-136K7.3","RP11-136K7.2","0.86472726","0.7341954708099365"
"IFNG","0.7147474","KIAA0125","0.6055973","false","IFNG","KIAA0125","0.88133883","0.7338945269584656"
"C11orf44","0.72975427","RP4-781K5.4","0.5964922","false","C11orf44","RP4-781K5.4","0.8744471","0.733564555644989"
"NEUROG2","0.710459","AC018890.4","0.64610165","false","NEUROG2","AC018890.4","0.843288","0.7332828640937805"
"IGHV1-46","0.7249229","IGHM","0.5814043","false","IGHV1-46","IGHM","0.89269876","0.7330086827278137"
"OR4C13","0.75257635","OR4A19P","0.6035537","false","OR4C13","OR4A19P","0.84120166","0.7324439883232117"
"RP5-1004I9.1","0.76870614","OR4A21P","0.60848224","false","RP5-1004I9.1","OR4A21P","0.8198715","0.7323532700538635"
"IGKV1-12","0.70856947","IGHV5-51","0.60688365","false","IGKV1-12","IGHV5-51","0.8804121","0.7319550514221191"
"SEPHS1P7","0.7161149","XXyac-YR12DB5.1","0.63591594","false","SEPHS1P7","XXyac-YR12DB5.1","0.84357214","0.7318676114082336"
"RP11-555K2.2","0.75231194","MGC39584","0.54169065","false","RP11-555K2.2","MGC39584","0.89863104","0.7308778762817383"
"TTC6","0.6904907","CTD-2058B24.2","0.63936144","false","TTC6","CTD-2058B24.2","0.8627653","0.7308724522590637"
"GABRG2","0.71255124","CH17-38B12.4","0.6183011","false","GABRG2","CH17-38B12.4","0.8617349","0.7308623790740967"
"CTC-327F10.4","0.7717847","CTC-327F10.5","0.50674504","false","CTC-327F10.4","CTC-327F10.5","0.91394126","0.7308236956596375"
"LRRTM1","0.7119554","PRKRIRP8","0.60514784","false","LRRTM1","PRKRIRP8","0.8744471","0.7305167317390442"
"CLEC17A","0.7018303","PAX5","0.63523966","false","CLEC17A","PAX5","0.85432","0.7304633259773254"
"CLEC6A","0.7242048","CLEC4D","0.5907841","false","CLEC6A","CLEC4D","0.8738458","0.7296115756034851"
"RP11-27M9.1","0.7099206","RP11-88E18.1","0.6477145","false","RP11-27M9.1","RP11-88E18.1","0.8303488","0.729327917098999"
"RIMS2","0.7014724","RP11-5A11.2","0.64450765","false","RIMS2","RP11-5A11.2","0.8409199","0.7289666533470154"
"GRAMD4P7","0.7314541","OR4K7P","0.6341971","false","GRAMD4P7","OR4K7P","0.8198614","0.7285041809082031"
"POTEC","0.7480744","OR4K7P","0.5586879","false","POTEC","OR4K7P","0.87808025","0.7282808423042297"
"IGLV4-69","0.6932189","IGHM","0.6214911","false","IGLV4-69","IGHM","0.8700474","0.7282524108886719"
"PMCHL2","0.7006105","RP11-136K7.2","0.65080327","false","PMCHL2","RP11-136K7.2","0.83140296","0.7276055812835693"
"TMEM161BP1","0.71870375","RP11-20F24.2","0.58392906","false","TMEM161BP1","RP11-20F24.2","0.8792496","0.7272941470146179"
"IGHV3-53","0.7164653","IGHM","0.63055164","false","IGHV3-53","IGHM","0.8328965","0.7266378402709961"
"OR5P3","0.7389057","OR5P4P","0.5369002","false","OR5P3","OR5P4P","0.90321964","0.7263419032096863"
"OR52N4","0.7386626","OR52P1P","0.5540488","false","OR52N4","OR52P1P","0.8859305","0.7262139320373535"
"IGLV2-11","0.70752686","IGHM","0.6121395","false","IGLV2-11","IGHM","0.85806453","0.7259103655815125"
"RP11-25H12.1","0.6871658","RP11-19C24.1","0.64212245","false","RP11-25H12.1","RP11-19C24.1","0.8483907","0.7258930206298828"
"IGKV1-5","0.70752686","IGHM","0.5931654","false","IGKV1-5","IGHM","0.8762097","0.7256340384483337"
"OR8B9P","0.7027819","RP11-1217F2.9","0.6205505","false","OR8B9P","RP11-1217F2.9","0.85310686","0.725479781627655"
"IGKV1-17","0.71905315","IGHM","0.5857154","false","IGKV1-17","IGHM","0.8716605","0.7254763245582581"
"RP11-402K9.1","0.7258301","UBQLN1P1","0.63576317","false","RP11-402K9.1","UBQLN1P1","0.8135911","0.7250614166259766"
"RP11-499F3.2","0.71853274","CTD-2034I4.2","0.6032548","false","RP11-499F3.2","CTD-2034I4.2","0.8533565","0.7250480651855469"
"RP11-735A19.2","0.7053737","RP11-36D19.9","0.64635783","false","RP11-735A19.2","RP11-36D19.9","0.820364","0.7240318655967712"
"CRYBA2","0.71648777","POTEA","0.6625162","false","CRYBA2","POTEA","0.79266214","0.7238886952400208"
"CAPZA3","0.74460393","ZNF705A","0.5425714","false","CAPZA3","ZNF705A","0.88277316","0.7233161926269531"
"PLCH1","0.71044177","RP11-674E16.4","0.60731494","false","PLCH1","RP11-674E16.4","0.8519004","0.7232189774513245"
"TAS2R2P","0.7308732","HSP90AB7P","0.58171344","false","TAS2R2P","HSP90AB7P","0.85646284","0.7230165004730225"
"RP11-8L2.1","0.70141524","KCNMB2-AS1","0.6047058","false","RP11-8L2.1","KCNMB2-AS1","0.86129636","0.7224724888801575"
"IGLV1-47","0.69462365","IGHM","0.6142379","false","IGLV1-47","IGHM","0.8544355","0.7210989594459534"
"RPS3AP54","0.72520417","RP11-472F14.4","0.57805413","false","RPS3AP54","RP11-472F14.4","0.8587955","0.7206845879554749"
"GAPDHP26","0.72099274","RP11-466J24.1","0.6741154","false","GAPDHP26","RP11-466J24.1","0.76680565","0.7206379771232605"
"CH17-360D5.2","0.7078071","ANXA8","0.586956","false","CH17-360D5.2","ANXA8","0.86700344","0.7205888628959656"
"POTEI","0.69462365","POTEF","0.5891584","false","POTEI","POTEF","0.87741935","0.7204005122184753"
"RP11-344E13.4","0.7396929","CCDC144NL","0.5510039","false","RP11-344E13.4","CCDC144NL","0.87050295","0.7203999161720276"
"SSX6","0.7214011","RP11-314N14.1","0.6416898","false","SSX6","RP11-314N14.1","0.7969463","0.720012366771698"
"MCHR2","0.74463236","AC018890.4","0.55197346","false","MCHR2","AC018890.4","0.86105263","0.7192195057868958"
"CTD-2300H10.2","0.7190904","CTD-2336H13.1","0.58832645","false","CTD-2300H10.2","CTD-2336H13.1","0.85022074","0.719212532043457"
"IGHV1-18","0.682507","IGHV2-70","0.6294195","false","IGHV1-18","IGHV2-70","0.8451841","0.719036877155304"
"SLC17A1","0.7051672","RP3-449H6.2","0.6764711","false","SLC17A1","RP3-449H6.2","0.7736486","0.718428909778595"
"AZGP1P1","0.716129","AZGP1","0.56596106","false","AZGP1P1","AZGP1","0.8729839","0.7183579802513123"
"OR8B7P","0.7003999","RP11-1217F2.9","0.62302965","false","OR8B7P","RP11-1217F2.9","0.8288055","0.7174116969108582"
"SFTPA1","0.70474136","SFTPA2","0.57473576","false","SFTPA1","SFTPA2","0.8724541","0.7173104286193848"
"IGLC2","0.6989247","IGHM","0.59552497","false","IGLC2","IGHM","0.85685486","0.717101514339447"
"AGR3","0.6903226","CYP2B7P","0.61956","false","AGR3","CYP2B7P","0.8407258","0.7168695330619812"
"CTD-3145H4.1","0.7425702","HSP90AB7P","0.586399","false","CTD-3145H4.1","HSP90AB7P","0.8205565","0.7165085673332214"
"MMP20","0.67951053","RP11-817J15.3","0.6031246","false","MMP20","RP11-817J15.3","0.86656284","0.7163993716239929"
"FKBP4P6","0.73771113","RP11-466J24.1","0.5971919","false","FKBP4P6","RP11-466J24.1","0.8107799","0.7152276039123535"
"NLRP14","0.6957673","IGHV1-18","0.5793375","false","NLRP14","IGHV1-18","0.86944336","0.7148494124412537"
"OR5K3","0.6885879","HSP90AB7P","0.62752646","false","OR5K3","HSP90AB7P","0.8276814","0.7145986557006836"
"AHSG","0.66365916","CT45A5","0.71203107","false","AHSG","CT45A5","0.76653886","0.7140763401985168"
"ARHGAP42P3","0.72689044","AC006994.3","0.57164973","false","ARHGAP42P3","AC006994.3","0.8434454","0.7139951586723328"
"USP32P1","0.68482304","AC107982.4","0.59046996","false","USP32P1","AC107982.4","0.86666846","0.7139871716499329"
"RP11-826N14.2","0.7015313","NCLP2","0.6338333","false","RP11-826N14.2","NCLP2","0.8058889","0.7137511372566223"
"RP11-533K11.1","0.68762493","MTND5P29","0.61171496","false","RP11-533K11.1","MTND5P29","0.8387498","0.7126965522766113"
"RP11-16O13.1","0.7106416","RP11-88E18.1","0.61952287","false","RP11-16O13.1","RP11-88E18.1","0.80776304","0.7126424908638"
"RP11-126O22.1","0.7006105","ERVMER61-1","0.58841187","false","RP11-126O22.1","ERVMER61-1","0.84884214","0.7126215100288391"
"ZNF536","0.6928105","XXyac-YX155B6.5","0.5836373","false","ZNF536","XXyac-YX155B6.5","0.860101","0.7121829390525818"
"PGLYRP3","0.6896396","PGLYRP4","0.6108264","false","PGLYRP3","PGLYRP4","0.83453083","0.7116656303405762"
"VN1R7P","0.7286509","HSP90AB7P","0.5810991","false","VN1R7P","HSP90AB7P","0.82367104","0.7111403942108154"
"RP11-538C21.2","0.7116641","RP11-45K10.2","0.5770116","false","RP11-538C21.2","RP11-45K10.2","0.8429695","0.7105484008789062"
"LINC01310","0.6906183","POTEA","0.62329054","false","LINC01310","POTEA","0.815852","0.7099202275276184"
"RP11-1042B17.3","0.73344105","C14orf39","0.4948085","false","RP11-1042B17.3","C14orf39","0.9011028","0.7097840905189514"
"CLEC3A","0.69233716","RP11-358L22.2","0.626913","false","CLEC3A","RP11-358L22.2","0.80995154","0.7097339034080505"
"RP11-2G1.2","0.6853545","AC018890.4","0.6311967","false","RP11-2G1.2","AC018890.4","0.811579","0.7093767523765564"
"RBM46","0.70088065","HSP90AB7P","0.5717257","false","RBM46","HSP90AB7P","0.85533124","0.7093124985694885"
"RP11-576D8.4","0.71827155","HSPD1P15","0.5516746","false","RP11-576D8.4","HSPD1P15","0.85785466","0.7092669010162354"
"RP11-319E16.2","0.7030861","RP11-319E16.1","0.58166564","false","RP11-319E16.2","RP11-319E16.1","0.843031","0.709260880947113"
"IGLV3-27","0.628298","IGHM","0.70583975","false","IGLV3-27","IGHM","0.79313296","0.7090902328491211"
"RP11-367J7.3","0.73661536","PAX5","0.5076575","false","RP11-367J7.3","PAX5","0.88251513","0.7089293599128723"
"AQP2","0.7082919","AQP6","0.5426805","false","AQP2","AQP6","0.87486637","0.7086129188537598"
"OR2G3","0.7030048","OR4K5","0.6403219","false","OR2G3","OR4K5","0.78212506","0.7084839344024658"
"RPL5P19","0.6964382","CH17-38B12.4","0.6274691","false","RPL5P19","CH17-38B12.4","0.8013392","0.7084155082702637"
"RP11-29P20.1","0.6743186","SLITRK5","0.60258234","false","RP11-29P20.1","SLITRK5","0.84625125","0.7077174186706543"
"OR4H6P","0.71236694","OR4M2","0.5899799","false","OR4H6P","OR4M2","0.8203823","0.707576334476471"
"OR3D1P","0.6846075","RP11-634B7.4","0.5655377","false","OR3D1P","RP11-634B7.4","0.8718621","0.7073357701301575"
"RP1-101G11.3","0.6796996","XXyac-YX155B6.5","0.58920974","false","RP1-101G11.3","XXyac-YX155B6.5","0.85221094","0.7070400714874268"
"HS6ST3","0.69878465","RN7SL164P","0.56247336","false","HS6ST3","RN7SL164P","0.8597304","0.7069961428642273"
"IRS4","0.7365895","RP6-24A23.8","0.5155433","false","IRS4","RP6-24A23.8","0.8680984","0.7067437171936035"
"IGLV1-44","0.69914895","IGHM","0.5617507","false","IGLV1-44","IGHM","0.85832536","0.7064083218574524"
"POTEJ","0.70874274","RP11-279F6.2","0.5749194","false","POTEJ","RP11-279F6.2","0.8353581","0.7063400745391846"
"AC093822.1","0.7082865","BLACAT1","0.5391729","false","AC093822.1","BLACAT1","0.87141407","0.7062911987304688"
"RP11-1059L18.1","0.71313107","RN7SL228P","0.5911945","false","RP11-1059L18.1","RN7SL228P","0.8135042","0.7059432864189148"
"IGHV4-31","0.680475","IGHM","0.5899295","false","IGHV4-31","IGHM","0.8472745","0.7058930397033691"
"MYO3B","0.6889132","AC012594.1","0.5796068","false","MYO3B","AC012594.1","0.8490775","0.7058658599853516"
"IGKV1-9","0.6386225","IGHV3-72","0.6360865","false","IGKV1-9","IGHV3-72","0.8418718","0.7055268883705139"
"RP11-115J16.2","0.6904483","RP11-115J16.1","0.57738143","false","RP11-115J16.2","RP11-115J16.1","0.84742975","0.7050864696502686"
"RP11-374N7.2","0.7113011","RP11-244H18.1","0.6006442","false","RP11-374N7.2","RP11-244H18.1","0.80297554","0.7049735188484192"
"OTX2","0.7117795","NCLP2","0.5704816","false","OTX2","NCLP2","0.8324775","0.7049129009246826"
"CTC-525D6.3","0.7212171","XXyac-YX155B6.5","0.5238468","false","CTC-525D6.3","XXyac-YX155B6.5","0.8690315","0.7046985030174255"
"LINC01007","0.73401666","CTAGE13P","0.5536537","false","LINC01007","CTAGE13P","0.8259546","0.7045416831970215"
"UGT2B10","0.7044879","HSP90AB7P","0.58542424","false","UGT2B10","HSP90AB7P","0.8236068","0.7045063376426697"
"RP11-555J4.4","0.73417103","HSPD1P15","0.5528587","false","RP11-555J4.4","HSPD1P15","0.82639766","0.7044758200645447"
"RP11-375N15.1","0.6535262","RP11-115J16.1","0.6489736","false","RP11-375N15.1","RP11-115J16.1","0.8098571","0.7041189670562744"
"RP11-511I11.1","0.6702917","KRT83","0.6469821","false","RP11-511I11.1","KRT83","0.79358196","0.703618586063385"
"IGLL5","0.669548","IGHV3-72","0.59933513","false","IGLL5","IGHV3-72","0.8419567","0.70361328125"
"RP11-449L23.2","0.7088538","RP11-449L23.3","0.5276871","false","RP11-449L23.2","RP11-449L23.3","0.87388957","0.7034767270088196"
"RP11-527H14.6","0.71285826","RP11-1157N2__B.2","0.56449515","false","RP11-527H14.6","RP11-1157N2__B.2","0.8329353","0.7034295201301575"
"GRAMD4P8","0.6666667","SERPINA9","0.60566753","false","GRAMD4P8","SERPINA9","0.8377778","0.7033706307411194"
"RP11-4M23.2","0.6995475","PAX5","0.5542281","false","RP11-4M23.2","PAX5","0.8560499","0.703275203704834"
"RP11-78H18.2","0.6839958","PRKRIRP8","0.5873829","false","RP11-78H18.2","PRKRIRP8","0.8384449","0.7032745480537415"
"IGHV2-5","0.66451263","IGHM","0.60004216","false","IGHV2-5","IGHM","0.8450989","0.7032179236412048"
"CYP1A1","0.7072072","AC092669.6","0.5537391","false","CYP1A1","AC092669.6","0.8486949","0.7032136917114258"
"OTOG","0.6734041","RP6-24A23.7","0.61024874","false","OTOG","RP6-24A23.7","0.82566357","0.7031054496765137"
"IGJ","0.6515676","IGHV3-72","0.6140132","false","IGJ","IGHV3-72","0.8418718","0.7024841904640198"
"KLF2P4","0.72829735","POTEE","0.5087243","false","KLF2P4","POTEE","0.870327","0.7024495601654053"
"RP11-385H1.1","0.7043976","ZNF705G","0.547072","false","RP11-385H1.1","ZNF705G","0.854602","0.7020238041877747"
"DRD5P1","0.7266693","UBQLN1P1","0.5577935","false","DRD5P1","UBQLN1P1","0.8213731","0.7019453048706055"
"SPAG6","0.62222224","ARPP21","0.69623923","false","SPAG6","ARPP21","0.78720814","0.7018898129463196"
"OR4A21P","0.70690227","HSP90AB7P","0.60067624","false","OR4A21P","HSP90AB7P","0.79751354","0.7016973495483398"
"RP11-73G16.1","0.6970506","PRKRIRP8","0.56167495","false","RP11-73G16.1","PRKRIRP8","0.84617376","0.7016331553459167"
"CTAGE10P","0.6958524","PRAMEF26","0.5739067","false","CTAGE10P","PRAMEF26","0.8350804","0.701613187789917"
"RP5-1077H22.2","0.7015313","HSP90AB7P","0.61182266","false","RP5-1077H22.2","HSP90AB7P","0.79096097","0.7014383673667908"
"HBA1","0.66451615","HBA2","0.61076134","false","HBA1","HBA2","0.82903224","0.7014365792274475"
"GABRR3","0.67396706","PRKRIRP8","0.5835766","false","GABRR3","PRKRIRP8","0.8452987","0.7009474635124207"
"RP11-138E16.1","0.70128375","BLACAT1","0.531188","false","RP11-138E16.1","BLACAT1","0.8694289","0.7006335258483887"
"AC092638.1","0.7073997","XKR3","0.5549421","false","AC092638.1","XKR3","0.83948046","0.7006073594093323"
"VENTXP1","0.70690227","OR4A21P","0.59957486","false","VENTXP1","OR4A21P","0.79492337","0.7004668116569519"
"RP11-45K10.2","0.7219297","ZNF705A","0.50421834","false","RP11-45K10.2","ZNF705A","0.8750547","0.7004010081291199"
"SGOL1P1","0.7080083","RP11-36D19.9","0.527396","false","SGOL1P1","RP11-36D19.9","0.8657822","0.7003955245018005"
"RP11-744K17.1","0.71450114","RP11-744K17.2","0.5262212","false","RP11-744K17.1","RP11-744K17.2","0.86008954","0.7002706527709961"
"FAM95C","0.6860215","FAM201A","0.54540384","false","FAM95C","FAM201A","0.8689516","0.7001256346702576"
"PRR23B","0.6992109","HSP90AB7P","0.5918592","false","PRR23B","HSP90AB7P","0.80905306","0.7000410556793213"
"SPATA31A6","0.7065706","HSP90AB7P","0.603276","false","SPATA31A6","HSP90AB7P","0.7900425","0.6999630928039551"
"MAGEA3","0.675977","CH17-38B12.4","0.6077824","false","MAGEA3","CH17-38B12.4","0.81484735","0.6995355486869812"
"TRIM54","0.6452096","SLC17A3","0.6680894","false","TRIM54","SLC17A3","0.78383297","0.6990439891815186"
"RP5-963E22.5","0.71036375","XXyac-YX155B6.5","0.5456741","false","RP5-963E22.5","XXyac-YX155B6.5","0.84064084","0.6988928914070129"
"IGLV2-8","0.66090864","IGHV3-72","0.60903144","false","IGLV2-8","IGHV3-72","0.82662636","0.698855459690094"
"RP11-342F21.1","0.70384324","PRKRIRP8","0.52466536","false","RP11-342F21.1","PRKRIRP8","0.86712724","0.6985452771186829"
"RPL5P17","0.7080899","CTD-2331D11.3","0.5747552","false","RPL5P17","CTD-2331D11.3","0.81199044","0.6982784867286682"
"TP53TG3D","0.68681633","RP11-445O3.3","0.5655922","false","TP53TG3D","RP11-445O3.3","0.8409827","0.6977970600128174"
"PHF21B","0.6716904","RP4-753M9.1","0.6002339","false","PHF21B","RP4-753M9.1","0.82125217","0.6977254748344421"
"RP11-544D21.2","0.6941565","PRKRIRP8","0.5559167","false","RP11-544D21.2","PRKRIRP8","0.8415335","0.697202205657959"
"CTB-88F18.2","0.7385069","TERF1P2","0.50855726","false","CTB-88F18.2","TERF1P2","0.8432335","0.6967658996582031"
"ATP1A4","0.67396706","CTA-363E6.2","0.58028674","false","ATP1A4","CTA-363E6.2","0.83579415","0.6966826915740967"
"DCAF8L2","0.71532685","KB-288A10.17","0.5608616","false","DCAF8L2","KB-288A10.17","0.81255394","0.696247398853302"
"ASH2LP1","0.7085594","HSP90AB7P","0.5939159","false","ASH2LP1","HSP90AB7P","0.7851318","0.695868968963623"
"RMST","0.6673847","ADAM29","0.5981932","false","RMST","ADAM29","0.82145375","0.6956772208213806"
"RP11-208N14.4","0.688033","DACH2","0.57423425","false","RP11-208N14.4","DACH2","0.8247406","0.6956692337989807"
"FCRL1","0.6716904","PAX5","0.56918025","false","FCRL1","PAX5","0.846053","0.6956412196159363"
"PLA2G4E-AS1","0.66757596","SPATA3-AS1","0.583607","false","PLA2G4E-AS1","SPATA3-AS1","0.83531004","0.6954976916313171"
"CYP4Z2P","0.60991377","MSLN","0.6606152","false","CYP4Z2P","MSLN","0.8152853","0.6952714920043945"
"RP4-760C5.5","0.6856062","RP11-45K10.2","0.57724404","false","RP4-760C5.5","RP11-45K10.2","0.82270277","0.6951844096183777"
"CENPUP1","0.7061635","TERF1P2","0.5388703","false","CENPUP1","TERF1P2","0.83943266","0.6948221325874329"
"RP11-509E10.3","0.6634157","KB-1592A4.14","0.6212048","false","RP11-509E10.3","KB-1592A4.14","0.79915696","0.6945924758911133"
"RMST","0.68906754","KCNC2","0.53775334","false","RMST","KCNC2","0.8564944","0.6944384574890137"
"AC144450.2","0.69786733","AC141930.2","0.5333663","false","AC144450.2","AC141930.2","0.85131484","0.694182813167572"
"OR5E1P","0.67750347","OR5P4P","0.55478764","false","OR5E1P","OR5P4P","0.85005087","0.6941139698028564"
"PAPL","0.6696235","KRT79","0.57445586","false","PAPL","KRT79","0.8375073","0.6938621997833252"
"OR4G1P","0.70943904","HSP90AB7P","0.56503725","false","OR4G1P","HSP90AB7P","0.8069811","0.6938191056251526"
"IGKV3D-20","0.6839958","IGHV3-43","0.5516298","false","IGKV3D-20","IGHV3-43","0.84578","0.6938018798828125"
"RP4-640H8.2","0.64878935","RP11-333A23.3","0.7068958","false","RP4-640H8.2","RP11-333A23.3","0.7254056","0.6936969757080078"
